#,number_of_header_lines:,72,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,USE,OF,ESRL,GMD,DATA,****************,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,These,data,are,made,freely,available,to,the,public,and,the,,,,,,,,,,,,,,
#,comment:,scientific,community,in,the,belief,that,their,wide,dissemination,,,,,,,,,,,,,,,,
#,comment:,will,lead,to,greater,understanding,and,new,scientific,insights.,,,,,,,,,,,,,,,,
#,comment:,The,availability,of,these,data,does,not,constitute,publication,,,,,,,,,,,,,,,,
#,comment:,of,the,data.,NOAA,relies,on,the,ethics,and,integrity,of,the,user,to,,,,,,,,,,,
#,comment:,ensure,that,GML,receives,fair,credit,for,their,work.,If,the,data,,,,,,,,,,,,,
#,comment:,are,obtained,for,potential,use,in,a,publication,or,"presentation,",,,,,,,,,,,,,,,
#,comment:,GML,should,be,informed,at,the,outset,of,the,nature,of,this,work.,,,,,,,,,,,,
#,comment:,If,the,GML,data,are,essential,to,the,"work,",or,if,an,important,,,,,,,,,,,,
#,comment:,result,or,conclusion,depends,on,the,GML,"data,",co-authorship,,,,,,,,,,,,,,,,
#,comment:,may,be,appropriate.,This,should,be,discussed,at,an,early,stage,in,,,,,,,,,,,,,
#,comment:,the,work.,Manuscripts,using,the,GML,data,should,be,sent,to,GML,,,,,,,,,,,,,
#,comment:,for,review,before,they,are,submitted,for,publication,so,we,can,,,,,,,,,,,,,,
#,comment:,ensure,that,the,quality,and,limitations,of,the,data,are,accurately,,,,,,,,,,,,,,
#,comment:,represented.,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Every,effort,is,made,to,produce,the,most,accurate,and,precise,,,,,,,,,,,,,,
#,comment:,measurements,possible.,"However,",we,reserve,the,right,to,make,,,,,,,,,,,,,,,,
#,comment:,corrections,to,the,data,based,on,recalibration,of,standard,gases,,,,,,,,,,,,,,,
#,comment:,or,for,other,reasons,deemed,scientifically,justified.,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,We,are,not,responsible,for,results,and,conclusions,based,on,use,,,,,,,,,,,,,,
#,comment:,of,these,data,without,regard,to,this,warning.,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,contact_parameter:,CO2,CCGG,(Individual,Flasks),,,,,,,,,,,,,,,,,,,,,
#,contact_name:,Ed,Dlugokencky,,,,,,,,,,,,,,,,,,,,,,,
#,contact_telephone:,-303,497-6228,,,,,,,,,,,,,,,,,,,,,,,
#,contact_email:,Ed.Dlugokencky@noaa.gov,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,COLLABORATORS,***************,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,NOAA,thanks,the,following,collaborators,without,,,,,,,,,,,,,,,,,,,
#,comment:,whom,these,measurements,would,not,be,possible.,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,collaborator_name:,Weizmann,Institute,of,Science,and,Arava,Institute,,,,,,,,,,,,,,,,,,
#,collaborator_name:,for,Environmental,Studies,,,,,,,,,,,,,,,,,,,,,,
#,collaborator_comment:,Arava,Institute,for,Environmental,Studies,,,,,,,,,,,,,,,,,,,,
#,collaborator_comment:,Kibbutz,"Ketura,",8884000,,,,,,,,,,,,,,,,,,,,,,
#,collaborator_comment:,Israel,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,RECIPROCITY,AGREEMENT,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Use,of,these,data,implies,an,agreement,to,reciprocate.,,,,,,,,,,,,,,,,
#,comment:,Laboratories,making,similar,measurements,agree,to,make,their,,,,,,,,,,,,,,,,,
#,comment:,own,data,available,to,the,general,public,and,to,the,scientific,,,,,,,,,,,,,,
#,comment:,community,in,an,equally,complete,and,easily,accessible,form.,,,,,,,,,,,,,,,,
#,comment:,Modelers,are,encouraged,to,make,available,to,the,"community,",,,,,,,,,,,,,,,,
#,comment:,upon,"request,",their,own,tools,used,in,the,interpretation,,,,,,,,,,,,,,,,
#,comment:,of,the,GML,"data,",namely,well,documented,model,"code,",transport,,,,,,,,,,,,,,,
#,comment:,"fields,",and,additional,information,necessary,for,other,,,,,,,,,,,,,,,,,,
#,comment:,scientists,to,repeat,the,work,and,to,run,modified,versions.,,,,,,,,,,,,,,,
#,comment:,Model,availability,includes,collaborative,support,for,new,,,,,,,,,,,,,,,,,,
#,comment:,users,of,the,models.,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,DATA,DESCRIPTION,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,description_site-code:,wis,,,,,,,,,,,,,,,,,,,,,,,,
#,description_project-abbr:,ccg_surface,,,,,,,,,,,,,,,,,,,,,,,,
#,description_strategy-abbr:,flask,,,,,,,,,,,,,,,,,,,,,,,,
#,description_sample-constraints:,"me:-H~date:1900-01-01,2019-12-31",,,,,,,,,,,,,,,,,,,,,,,,
#,description_creation-time:,7/24/20,11:04:26,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,DATA,DOCUMENTATION,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Please,refer,to,the,species-specific,README,file,in,the,,,,,,,,,,,,,,,,
sample_site_code,sample_year,sample_month,sample_day,sample_hour,sample_minute,sample_seconds,sample_id,sample_method,parameter_formula,analysis_group_abbr,analysis_value,analysis_uncertainty,analysis_flag,analysis_instrument,analysis_year,analysis_month,analysis_day,analysis_hour,analysis_minute,analysis_seconds,sample_latitude,sample_longitude,sample_altitude,sample_elevation,sample_intake_height,event_number
WIS,2017,2,12,11,10,0,3919-99,P,co2,CCGG,411.48,0.07,...,L10,2017,3,7,16,46,0,29.9646,35.0605,156,151,5,422080
WIS,2017,2,12,11,10,0,3920-99,P,co2,CCGG,411.48,0.07,...,L10,2017,3,7,16,30,0,29.9646,35.0605,156,151,5,422081
WIS,2017,2,21,11,0,0,1903-99,P,co2,CCGG,412.97,0.07,...,L8,2017,3,30,12,11,0,29.9646,35.0605,156,151,5,422907
WIS,2017,2,21,11,0,0,1904-99,P,co2,CCGG,412.86,0.07,...,L8,2017,3,30,12,27,0,29.9646,35.0605,156,151,5,422908
WIS,2017,3,1,11,15,0,4901-99,P,co2,CCGG,410.02,0.07,...,L8,2017,3,30,12,43,0,29.9646,35.0605,156,151,5,422905
WIS,2017,3,1,11,15,0,4902-99,P,co2,CCGG,410.06,0.07,...,L8,2017,3,30,12,59,0,29.9646,35.0605,156,151,5,422906
WIS,2017,3,6,13,5,0,2329-99,P,co2,CCGG,409.63,0.07,...,L8,2017,4,5,17,3,0,29.9646,35.0605,156,151,5,423298
WIS,2017,3,6,13,5,0,2330-99,P,co2,CCGG,409.64,0.07,...,L8,2017,4,5,17,19,0,29.9646,35.0605,156,151,5,423299
WIS,2017,3,13,8,10,0,5031-99,P,co2,CCGG,414.47,0.07,...,L8,2017,4,5,17,35,0,29.9646,35.0605,156,151,5,423300
WIS,2017,3,13,8,10,0,5032-99,P,co2,CCGG,414.6,0.07,...,L8,2017,4,5,17,51,0,29.9646,35.0605,156,151,5,423301
WIS,2017,3,21,8,30,0,685-99,P,co2,CCGG,409.94,0.07,...,L8,2017,4,19,11,40,0,29.9646,35.0605,156,151,5,423843
WIS,2017,3,21,8,30,0,686-99,P,co2,CCGG,409.87,0.07,...,L8,2017,4,19,11,56,0,29.9646,35.0605,156,151,5,423844
WIS,2017,3,28,9,30,0,5419-99,P,co2,CCGG,410.17,0.07,...,L8,2017,4,18,11,37,0,29.9646,35.0605,156,151,5,423841
WIS,2017,3,28,9,30,0,5420-99,P,co2,CCGG,410.04,0.07,...,L8,2017,4,18,11,53,0,29.9646,35.0605,156,151,5,423842
WIS,2017,4,3,9,38,0,4523-99,P,co2,CCGG,410.91,0.07,...,L8,2017,5,9,13,45,0,29.9646,35.0605,156,151,5,424992
WIS,2017,4,3,9,38,0,4524-99,P,co2,CCGG,411.03,0.07,...,L8,2017,5,9,14,0,0,29.9646,35.0605,156,151,5,424993
WIS,2017,4,18,9,20,0,919-99,P,co2,CCGG,409.41,0.07,...,L8,2017,5,9,14,16,0,29.9646,35.0605,156,151,5,424994
WIS,2017,4,18,9,20,0,920-99,P,co2,CCGG,409.41,0.07,...,L8,2017,5,9,14,32,0,29.9646,35.0605,156,151,5,424995
WIS,2017,4,25,11,45,0,1897-99,P,co2,CCGG,412.13,0.07,...,L8,2017,5,30,15,0,0,29.9646,35.0605,156,151,5,425825
WIS,2017,4,25,11,45,0,1898-99,P,co2,CCGG,417.11,0.07,N..,L8,2017,5,30,15,16,0,29.9646,35.0605,156,151,5,425826
WIS,2017,5,3,12,35,0,2611-99,P,co2,CCGG,411.79,0.07,...,L8,2017,5,25,13,54,0,29.9646,35.0605,156,151,5,425685
WIS,2017,5,3,12,35,0,2612-99,P,co2,CCGG,411.8,0.07,...,L8,2017,5,25,14,9,0,29.9646,35.0605,156,151,5,425686
WIS,2017,5,10,9,55,0,3551-99,P,co2,CCGG,411.31,0.07,...,L8,2017,6,2,15,4,0,29.9646,35.0605,156,151,5,426123
WIS,2017,5,10,9,55,0,3552-99,P,co2,CCGG,411.34,0.07,...,L8,2017,6,2,15,20,0,29.9646,35.0605,156,151,5,426124
WIS,2017,5,14,10,40,0,1331-99,P,co2,CCGG,409.63,0.07,...,L8,2017,6,2,14,33,0,29.9646,35.0605,156,151,5,426121
WIS,2017,5,14,10,40,0,1332-99,P,co2,CCGG,409.76,0.07,...,L8,2017,6,2,14,48,0,29.9646,35.0605,156,151,5,426122
WIS,2017,5,24,11,53,0,3931-99,P,co2,CCGG,408.05,0.07,...,L8,2017,6,23,12,53,0,29.9646,35.0605,156,151,5,427183
WIS,2017,5,24,11,53,0,3932-99,P,co2,CCGG,407.93,0.07,...,L8,2017,6,23,12,37,0,29.9646,35.0605,156,151,5,427184
WIS,2017,5,28,8,13,0,2015-99,P,co2,CCGG,409.37,0.07,...,L8,2017,6,23,11,33,0,29.9646,35.0605,156,151,5,427182
WIS,2017,6,7,8,22,0,2247-99,P,co2,CCGG,408.81,0.07,...,L8,2017,6,23,11,1,0,29.9646,35.0605,156,151,5,427180
WIS,2017,6,7,8,22,0,2248-99,P,co2,CCGG,408.95,0.07,...,L8,2017,6,23,11,17,0,29.9646,35.0605,156,151,5,427181
WIS,2017,6,13,8,10,0,5016-99,P,co2,CCGG,405.74,0.07,...,L8,2017,7,13,11,41,0,29.9646,35.0605,156,151,5,427555
WIS,2017,6,13,8,10,0,766-99,P,co2,CCGG,405.69,0.07,...,L8,2017,7,13,11,25,0,29.9646,35.0605,156,151,5,427556
WIS,2017,6,19,8,0,0,119-99,P,co2,CCGG,405.59,0.07,...,L8,2017,7,13,10,53,0,29.9646,35.0605,156,151,5,427553
WIS,2017,6,19,8,0,0,120-99,P,co2,CCGG,405.57,0.07,...,L8,2017,7,13,11,9,0,29.9646,35.0605,156,151,5,427554
WIS,2017,6,28,8,5,0,2633-99,P,co2,CCGG,406.66,0.07,...,L8,2017,7,25,12,48,0,29.9646,35.0605,156,151,5,428162
WIS,2017,6,28,8,5,0,2634-99,P,co2,CCGG,406.66,0.07,...,L8,2017,7,25,13,4,0,29.9646,35.0605,156,151,5,428163
WIS,2017,7,3,8,27,0,2133-99,P,co2,CCGG,407.67,0.07,...,L8,2017,7,25,15,43,0,29.9646,35.0605,156,151,5,428164
WIS,2017,7,3,8,27,0,2134-99,P,co2,CCGG,407.64,0.07,...,L8,2017,7,25,15,59,0,29.9646,35.0605,156,151,5,428165
WIS,2017,7,12,6,15,0,2761-99,P,co2,CCGG,403.46,0.07,...,L8,2017,8,9,14,40,0,29.9646,35.0605,156,151,5,428849
WIS,2017,7,12,6,15,0,2762-99,P,co2,CCGG,403.35,0.07,...,L8,2017,8,9,14,56,0,29.9646,35.0605,156,151,5,428850
WIS,2017,7,20,5,17,0,1121-99,P,co2,CCGG,405.3,0.07,...,L8,2017,8,9,14,8,0,29.9646,35.0605,156,151,5,428851
WIS,2017,7,20,5,17,0,1122-99,P,co2,CCGG,405.36,0.07,...,L8,2017,8,9,14,24,0,29.9646,35.0605,156,151,5,428852
WIS,2017,7,26,8,50,0,5653-99,P,co2,CCGG,402.94,0.07,...,L8,2017,8,18,14,16,0,29.9646,35.0605,156,151,5,429338
WIS,2017,7,26,8,50,0,5654-99,P,co2,CCGG,403,0.07,...,L8,2017,8,18,14,32,0,29.9646,35.0605,156,151,5,429339
WIS,2017,7,31,7,21,0,895-99,P,co2,CCGG,403.63,0.07,...,L8,2017,8,21,10,2,0,29.9646,35.0605,156,151,5,429340
WIS,2017,7,31,7,21,0,896-99,P,co2,CCGG,403.94,0.07,...,L8,2017,8,21,10,17,0,29.9646,35.0605,156,151,5,429341
WIS,2017,8,6,7,30,0,4113-99,P,co2,CCGG,400.45,0.07,...,L8,2017,9,1,15,42,0,29.9646,35.0605,156,151,5,430100
WIS,2017,8,6,7,30,0,4114-99,P,co2,CCGG,400.47,0.07,...,L8,2017,9,1,15,58,0,29.9646,35.0605,156,151,5,430101
WIS,2017,8,13,11,14,0,2963-99,P,co2,CCGG,405.38,0.07,...,L8,2017,9,1,15,10,0,29.9646,35.0605,156,151,5,430098
WIS,2017,8,13,11,14,0,2964-99,P,co2,CCGG,405.37,0.07,...,L8,2017,9,1,15,26,0,29.9646,35.0605,156,151,5,430099
WIS,2017,8,21,11,38,0,2181-99,P,co2,CCGG,403.57,0.07,...,L8,2017,9,15,11,52,0,29.9646,35.0605,156,151,5,430669
WIS,2017,8,21,11,38,0,3183-99,P,co2,CCGG,403.54,0.07,...,L8,2017,9,15,12,8,0,29.9646,35.0605,156,151,5,430670
WIS,2017,8,28,9,5,0,1387-99,P,co2,CCGG,404.39,0.07,...,L8,2017,9,29,14,49,0,29.9646,35.0605,156,151,5,431330
WIS,2017,8,28,9,5,0,1388-99,P,co2,CCGG,404.46,0.07,...,L8,2017,9,29,15,5,0,29.9646,35.0605,156,151,5,431331
WIS,2017,9,7,8,45,0,3191-99,P,co2,CCGG,402.41,0.07,...,L8,2017,9,29,15,20,0,29.9646,35.0605,156,151,5,431328
WIS,2017,9,7,8,45,0,3192-99,P,co2,CCGG,402.37,0.07,...,L8,2017,9,29,15,36,0,29.9646,35.0605,156,151,5,431329
WIS,2017,9,13,6,45,0,2423-99,P,co2,CCGG,404.39,0.07,...,L8,2017,10,11,11,38,0,29.9646,35.0605,156,151,5,431972
WIS,2017,9,13,6,45,0,2424-99,P,co2,CCGG,403.94,0.07,...,L8,2017,10,11,11,54,0,29.9646,35.0605,156,151,5,431973
WIS,2017,9,19,6,48,0,4855-99,P,co2,CCGG,405.81,0.07,...,L8,2017,10,11,11,6,0,29.9646,35.0605,156,151,5,431974
WIS,2017,9,19,6,48,0,4856-99,P,co2,CCGG,406.02,0.07,...,L8,2017,10,11,11,22,0,29.9646,35.0605,156,151,5,431975
WIS,2017,9,27,6,41,0,3223-99,P,co2,CCGG,405.52,0.07,...,L8,2017,10,30,12,37,0,29.9646,35.0605,156,151,5,432983
WIS,2017,9,27,6,41,0,3224-99,P,co2,CCGG,405.5,0.07,...,L8,2017,10,30,12,52,0,29.9646,35.0605,156,151,5,432984
WIS,2017,10,3,6,58,0,5575-99,P,co2,CCGG,412.34,0.07,N..,L8,2017,10,27,9,55,0,29.9646,35.0605,156,151,5,432961
WIS,2017,10,3,6,58,0,5576-99,P,co2,CCGG,404.71,0.07,...,L8,2017,10,27,10,11,0,29.9646,35.0605,156,151,5,432962
WIS,2017,10,10,6,25,0,4759-99,P,co2,CCGG,404.71,0.07,...,L8,2017,11,15,13,13,0,29.9646,35.0605,156,151,5,434031
WIS,2017,10,10,6,25,0,4760-99,P,co2,CCGG,404.84,0.07,...,L8,2017,11,15,13,29,0,29.9646,35.0605,156,151,5,434032
WIS,2017,10,19,7,50,0,465-99,P,co2,CCGG,406.88,0.07,...,L8,2017,11,15,10,34,0,29.9646,35.0605,156,151,5,434029
WIS,2017,10,19,7,50,0,466-99,P,co2,CCGG,406.9,0.07,...,L8,2017,11,15,10,50,0,29.9646,35.0605,156,151,5,434030
WIS,2017,10,25,9,27,0,4887-99,P,co2,CCGG,408.95,0.07,N..,L8,2017,11,15,11,6,0,29.9646,35.0605,156,151,5,434027
WIS,2017,10,25,9,27,0,4888-99,P,co2,CCGG,408.65,0.07,...,L8,2017,11,15,11,22,0,29.9646,35.0605,156,151,5,434028
WIS,2017,10,31,6,49,0,3261-99,P,co2,CCGG,408.84,0.07,...,L8,2017,11,16,9,38,0,29.9646,35.0605,156,151,5,434117
WIS,2017,10,31,6,49,0,3262-99,P,co2,CCGG,408.84,0.07,...,L8,2017,11,16,9,53,0,29.9646,35.0605,156,151,5,434118
WIS,2017,11,8,13,25,0,2447-99,P,co2,CCGG,409.08,0.07,...,L8,2017,12,28,8,52,0,29.9646,35.0605,156,151,5,436081
WIS,2017,11,8,13,25,0,2448-99,P,co2,CCGG,409.17,0.07,...,L8,2017,12,28,9,8,0,29.9646,35.0605,156,151,5,436082
WIS,2017,11,15,7,12,0,1609-99,P,co2,CCGG,413.86,0.07,...,L8,2017,12,22,13,27,0,29.9646,35.0605,156,151,5,436079
WIS,2017,11,15,7,12,0,1610-99,P,co2,CCGG,413.9,0.07,...,L8,2017,12,22,13,43,0,29.9646,35.0605,156,151,5,436080
WIS,2017,11,22,11,43,0,1262-99,P,co2,CCGG,410.78,0.07,...,L8,2017,12,22,10,1,0,29.9646,35.0605,156,151,5,436078
WIS,2017,11,27,14,14,0,3205-99,P,co2,CCGG,410.47,0.07,...,L8,2017,12,22,10,48,0,29.9646,35.0605,156,151,5,436076
WIS,2017,11,27,14,14,0,3206-99,P,co2,CCGG,410.56,0.07,...,L8,2017,12,22,11,4,0,29.9646,35.0605,156,151,5,436077
WIS,2017,12,6,13,25,0,2649-99,P,co2,CCGG,411.48,0.07,...,L8,2018,1,10,9,8,0,29.9646,35.0605,156,151,5,436794
WIS,2017,12,6,13,25,0,2650-99,P,co2,CCGG,411.46,0.07,...,L8,2018,1,10,9,23,0,29.9646,35.0605,156,151,5,436795
WIS,2017,12,12,8,23,0,4599-99,P,co2,CCGG,413.82,0.07,...,L8,2018,1,10,8,36,0,29.9646,35.0605,156,151,5,436796
WIS,2017,12,12,8,23,0,4600-99,P,co2,CCGG,413.89,0.07,...,L8,2018,1,10,8,52,0,29.9646,35.0605,156,151,5,436797
WIS,2017,12,19,9,0,0,3485-99,P,co2,CCGG,410.36,0.07,...,L8,2018,2,6,11,42,0,29.9646,35.0605,156,151,5,437934
WIS,2017,12,19,9,0,0,3486-99,P,co2,CCGG,410.28,0.07,...,L8,2018,2,6,11,58,0,29.9646,35.0605,156,151,5,437935
WIS,2017,12,27,14,8,0,341-99,P,co2,CCGG,413.21,0.07,...,L8,2018,2,8,11,30,0,29.9646,35.0605,156,151,5,437896
WIS,2017,12,27,14,8,0,342-99,P,co2,CCGG,413.25,0.07,...,L8,2018,2,8,11,46,0,29.9646,35.0605,156,151,5,437897
WIS,2018,1,3,7,18,0,3479-99,P,co2,CCGG,411.76,0.07,...,L8,2018,2,8,10,58,0,29.9646,35.0605,156,151,5,437894
WIS,2018,1,3,7,18,0,3480-99,P,co2,CCGG,411.81,0.07,...,L8,2018,2,8,11,14,0,29.9646,35.0605,156,151,5,437895
WIS,2018,1,11,7,2,0,1963-99,P,co2,CCGG,414.28,0.07,...,L8,2018,2,8,10,26,0,29.9646,35.0605,156,151,5,437892
WIS,2018,1,11,7,2,0,1964-99,P,co2,CCGG,414.39,0.07,...,L8,2018,2,8,10,41,0,29.9646,35.0605,156,151,5,437893
WIS,2018,1,25,9,17,0,4297-99,P,co2,CCGG,414.74,0.07,...,L8,2018,2,21,14,5,0,29.9646,35.0605,156,151,5,438615
WIS,2018,1,25,9,17,0,4298-99,P,co2,CCGG,414.79,0.07,...,L8,2018,2,21,14,21,0,29.9646,35.0605,156,151,5,438616
WIS,2018,1,30,6,37,0,5613-99,P,co2,CCGG,412.66,0.07,...,L8,2018,2,21,14,37,0,29.9646,35.0605,156,151,5,438617
WIS,2018,1,30,6,37,0,5614-99,P,co2,CCGG,412.62,0.07,...,L8,2018,2,21,14,53,0,29.9646,35.0605,156,151,5,438618
WIS,2018,2,7,7,26,0,3775-99,P,co2,CCGG,418.94,0.07,.Z.,L8,2018,3,6,14,25,0,29.9646,35.0605,156,151,5,439541
WIS,2018,2,7,7,26,0,3776-99,P,co2,CCGG,419.01,0.07,.Z.,L8,2018,3,6,14,40,0,29.9646,35.0605,156,151,5,439542
WIS,2018,2,14,6,57,0,1169-99,P,co2,CCGG,413.63,0.07,...,L8,2018,3,6,14,56,0,29.9646,35.0605,156,151,5,439539
WIS,2018,2,14,6,57,0,1170-99,P,co2,CCGG,413.56,0.07,...,L8,2018,3,6,15,12,0,29.9646,35.0605,156,151,5,439540
WIS,2018,2,21,9,45,0,2541-99,P,co2,CCGG,411.16,0.07,N..,L8,2018,5,4,10,55,0,29.9646,35.0605,156,151,5,442631
WIS,2018,2,21,9,45,0,2542-99,P,co2,CCGG,413.75,0.07,N..,L8,2018,5,4,11,11,0,29.9646,35.0605,156,151,5,442632
WIS,2018,2,28,9,53,0,1387-99,P,co2,CCGG,414.86,0.07,...,L8,2018,5,4,11,27,0,29.9646,35.0605,156,151,5,442633
WIS,2018,2,28,9,53,0,1388-99,P,co2,CCGG,415,0.07,...,L8,2018,5,4,11,43,0,29.9646,35.0605,156,151,5,442634
WIS,2018,3,9,12,20,0,3191-99,P,co2,CCGG,411.6,0.07,...,L8,2018,5,10,10,8,0,29.9646,35.0605,156,151,5,442870
WIS,2018,3,9,12,20,0,3192-99,P,co2,CCGG,411.57,0.07,...,L8,2018,5,10,10,24,0,29.9646,35.0605,156,151,5,442871
WIS,2018,3,14,10,58,0,2341-99,P,co2,CCGG,415.2,0.07,...,L8,2018,5,15,11,2,0,29.9646,35.0605,156,151,5,443250
WIS,2018,3,14,10,58,0,2342-99,P,co2,CCGG,415.06,0.07,...,L8,2018,5,15,11,18,0,29.9646,35.0605,156,151,5,443251
WIS,2018,3,19,13,45,0,5659-99,P,co2,CCGG,412.19,0.07,...,L8,2018,5,15,8,55,0,29.9646,35.0605,156,151,5,443248
WIS,2018,3,19,13,45,0,5660-99,P,co2,CCGG,412.16,0.07,...,L8,2018,5,15,9,11,0,29.9646,35.0605,156,151,5,443249
WIS,2018,3,26,12,3,0,479-99,P,co2,CCGG,416.65,0.07,...,L8,2018,5,9,9,9,0,29.9646,35.0605,156,151,5,442858
WIS,2018,3,26,12,3,0,480-99,P,co2,CCGG,416.17,0.07,...,L8,2018,5,9,9,25,0,29.9646,35.0605,156,151,5,442859
WIS,2018,4,6,11,30,0,3099-99,P,co2,CCGG,413.49,0.07,...,L8,2018,5,9,9,41,0,29.9646,35.0605,156,151,5,442860
WIS,2018,4,6,11,30,0,3100-99,P,co2,CCGG,413.59,0.07,...,L8,2018,5,9,9,57,0,29.9646,35.0605,156,151,5,442861
WIS,2018,4,17,8,14,0,23-99,P,co2,CCGG,412.64,0.07,...,L8,2018,5,10,10,40,0,29.9646,35.0605,156,151,5,442872
WIS,2018,4,17,8,14,0,24-99,P,co2,CCGG,412.51,0.07,...,L8,2018,5,10,10,56,0,29.9646,35.0605,156,151,5,442873
WIS,2018,4,23,7,54,0,1823-99,P,co2,CCGG,414.78,0.07,...,L8,2018,5,18,15,57,0,29.9646,35.0605,156,151,5,443260
WIS,2018,4,23,7,54,0,1824-99,P,co2,CCGG,414.84,0.07,...,L8,2018,5,18,16,12,0,29.9646,35.0605,156,151,5,443261
WIS,2018,5,1,6,53,0,5314-99,P,co2,CCGG,411.05,0.07,...,L8,2018,5,21,10,45,0,29.9646,35.0605,156,151,5,443259
WIS,2018,5,8,8,18,0,3125-99,P,co2,CCGG,412.1,0.07,...,L8,2018,6,6,12,52,0,29.9646,35.0605,156,151,5,444734
WIS,2018,5,8,8,18,0,3126-99,P,co2,CCGG,412.16,0.07,...,L8,2018,6,6,13,8,0,29.9646,35.0605,156,151,5,444735
WIS,2018,5,13,12,9,0,1333-99,P,co2,CCGG,410.64,0.07,...,L8,2018,6,7,15,6,0,29.9646,35.0605,156,151,5,444703
WIS,2018,5,13,12,9,0,1334-99,P,co2,CCGG,410.64,0.07,...,L8,2018,6,7,15,22,0,29.9646,35.0605,156,151,5,444704
WIS,2018,5,24,12,3,0,3349-99,P,co2,CCGG,411.76,0.07,...,L8,2018,6,14,13,35,0,29.9646,35.0605,156,151,5,445095
WIS,2018,5,24,12,3,0,5077-99,P,co2,CCGG,411.71,0.07,...,L8,2018,6,14,13,19,0,29.9646,35.0605,156,151,5,445096
WIS,2018,6,3,8,50,0,1101-99,P,co2,CCGG,410.32,0.07,...,L8,2018,6,14,12,47,0,29.9646,35.0605,156,151,5,445097
WIS,2018,6,3,8,50,0,1102-99,P,co2,CCGG,410.36,0.07,...,L8,2018,6,14,13,3,0,29.9646,35.0605,156,151,5,445098
WIS,2018,6,13,8,5,0,67-99,P,co2,CCGG,410.08,0.07,...,L8,2018,7,5,13,34,0,29.9646,35.0605,156,151,5,445955
WIS,2018,6,13,8,5,0,68-99,P,co2,CCGG,410.11,0.07,...,L8,2018,7,5,13,50,0,29.9646,35.0605,156,151,5,445956
WIS,2018,6,21,6,43,0,2949-99,P,co2,CCGG,410.99,0.07,...,L8,2018,7,5,14,5,0,29.9646,35.0605,156,151,5,445953
WIS,2018,6,21,6,43,0,2950-99,P,co2,CCGG,410.93,0.07,...,L8,2018,7,5,14,21,0,29.9646,35.0605,156,151,5,445954
WIS,2018,6,25,7,8,0,1861-99,P,co2,CCGG,408.45,0.07,...,L8,2018,7,23,15,39,0,29.9646,35.0605,156,151,5,446579
WIS,2018,6,25,7,8,0,1862-99,P,co2,CCGG,408.52,0.07,...,L8,2018,7,23,15,55,0,29.9646,35.0605,156,151,5,446580
WIS,2018,7,3,6,58,0,1871-99,P,co2,CCGG,405.35,0.07,...,L8,2018,7,23,16,11,0,29.9646,35.0605,156,151,5,446577
WIS,2018,7,3,6,58,0,1872-99,P,co2,CCGG,405.28,0.07,...,L8,2018,7,23,16,26,0,29.9646,35.0605,156,151,5,446578
WIS,2018,7,11,8,7,0,307-99,P,co2,CCGG,406.88,0.07,...,L8,2018,7,25,13,6,0,29.9646,35.0605,156,151,5,446770
WIS,2018,7,11,8,7,0,308-99,P,co2,CCGG,406.93,0.07,...,L8,2018,7,25,13,21,0,29.9646,35.0605,156,151,5,446771
WIS,2018,7,16,6,49,0,89-99,P,co2,CCGG,404.44,0.07,...,L8,2018,7,25,12,34,0,29.9646,35.0605,156,151,5,446768
WIS,2018,7,16,6,49,0,90-99,P,co2,CCGG,404.42,0.07,...,L8,2018,7,25,12,50,0,29.9646,35.0605,156,151,5,446769
WIS,2018,7,23,8,1,0,4999-99,P,co2,CCGG,401.95,0.07,...,L8,2018,9,4,16,34,0,29.9646,35.0605,156,151,5,448565
WIS,2018,7,23,8,1,0,5000-99,P,co2,CCGG,401.86,0.07,...,L8,2018,9,4,16,50,0,29.9646,35.0605,156,151,5,448566
